user_id,username,card_name
2025-10-24T13:09:56.481137+00:00,897476441749471262,mokeyu,TB
2025-10-24T13:11:27.317460+00:00,940613177178198046,8vix,Quadratine
2025-10-24T13:15:50.789472+00:00,1207314080377868322,wassoiguy,SecuritySeb
2025-10-24T13:21:21.794021+00:00,898591162233925682,bwaynem,Toast
2025-10-24T13:21:51.546946+00:00,899832840487841812,nightmare07320,Submarine
2025-10-24T13:22:41.294870+00:00,994823657996177458,princedogethethird,Denis
2025-10-24T13:26:21.015525+00:00,898591162233925682,bwaynem,CV
2025-10-24T13:32:53.956707+00:00,899832840487841812,nightmare07320,Kalani
2025-10-24T13:48:59.720432+00:00,730642159731998774,lazyslothster,DD
2025-10-24T13:49:51.042942+00:00,1058715960057540728,meltisay,Rob
2025-10-24T14:03:26.713521+00:00,1207314080377868322,wassoiguy,Robrob
2025-10-24T14:17:23.616172+00:00,730642159731998774,lazyslothster,Riyon
2025-10-24T14:27:52.580213+00:00,1207314080377868322,wassoiguy,Submarine
2025-10-24T14:33:49.604710+00:00,898591162233925682,bwaynem,Toast
2025-10-24T14:39:20.274940+00:00,730642159731998774,lazyslothster,LB
2025-10-24T14:41:43.927105+00:00,899832840487841812,nightmare07320,Rob
2025-10-24T14:51:21.985742+00:00,835355123341066292,yiobangua,RB
2025-10-24T14:57:03.031370+00:00,730642159731998774,lazyslothster,Kalani
2025-10-24T15:07:53.178409+00:00,1230130106719272980,theunknown098965334,Rob
2025-10-24T15:29:23.536459+00:00,1230130106719272980,theunknown098965334,RB
2025-10-24T15:40:21.773634+00:00,899832840487841812,nightmare07320,Pao
2025-10-24T15:46:50.813212+00:00,1207314080377868322,wassoiguy,Amiel
2025-10-24T15:59:57.723749+00:00,838304838298501130,jukeboxthesecond,LB
2025-10-24T16:00:39.520497+00:00,1354044474967199766,uhhjrayvon,Rifle
2025-10-24T16:12:20.550418+00:00,897476441749471262,mokeyu,CV
2025-10-24T16:23:01.196878+00:00,1158361006356041740,flxyed,CV
2025-10-24T16:28:29.339492+00:00,891456718226223104,agentsamuelwilliams,LOR
2025-10-24T17:09:08.576046+00:00,899832840487841812,nightmare07320,CA
2025-10-24T17:48:10.060351+00:00,1354044474967199766,uhhjrayvon,TB
2025-10-24T17:48:26.269940+00:00,1207314080377868322,wassoiguy,Pao
2025-10-24T17:50:07.159055+00:00,1207314080377868322,wassoiguy,CL
2025-10-24T18:06:26.641133+00:00,862454269714497556,siber1910,Submarine
2025-10-24T18:47:57.785866+00:00,838304838298501130,jukeboxthesecond,Yoshuze
2025-10-24T18:48:48.215283+00:00,1354044474967199766,uhhjrayvon,RPG
2025-10-24T19:03:47.810647+00:00,1207314080377868322,wassoiguy,Rifle
2025-10-24T19:26:52.972591+00:00,862454269714497556,siber1910,Yoshuze
2025-10-24T19:29:44.390981+00:00,1187276998276546570,bingchilling0352,Parachute
2025-10-24T19:56:20.998000+00:00,1207314080377868322,wassoiguy,Jayden
2025-10-24T20:06:29.819490+00:00,1308334905863962649,kairo00202,CA
2025-10-24T20:07:51.092774+00:00,1207314080377868322,wassoiguy,Mini
2025-10-24T20:12:00.210308+00:00,1207314080377868322,wassoiguy,Kalani
2025-10-24T20:20:22.109953+00:00,1207314080377868322,wassoiguy,Rifle
2025-10-24T20:39:25.187343+00:00,1207314080377868322,wassoiguy,Rob
2025-10-24T20:48:07.590684+00:00,858594136264933378,aquadragon1770,CL
2025-10-24T20:51:30.279705+00:00,1308334905863962649,kairo00202,Parachute
2025-10-24T21:02:53.469619+00:00,1207314080377868322,wassoiguy,RPG
2025-10-24T21:37:59.701454+00:00,619909587138773023,pheastin,Robrob
2025-10-24T21:48:27.749573+00:00,1207314080377868322,wassoiguy,CA
2025-10-24T21:53:30.872957+00:00,1207314080377868322,wassoiguy,SecuritySeb
2025-10-24T22:01:07.830820+00:00,1207314080377868322,wassoiguy,Taxolous
2025-10-24T22:02:31.556249+00:00,619909587138773023,pheastin,Taxolous
2025-10-24T22:09:53.267184+00:00,619909587138773023,pheastin,Rifle
2025-10-24T22:21:20.345306+00:00,1207314080377868322,wassoiguy,SecuritySeb
2025-10-24T22:26:42.770885+00:00,1398723531822465218,aceeditss_16741,TB
2025-10-24T22:32:51.968808+00:00,1207314080377868322,wassoiguy,SecuritySeb
2025-10-24T22:37:56.151637+00:00,835355123341066292,yiobangua,LOR
2025-10-24T22:45:27.524070+00:00,835355123341066292,yiobangua,Submarine
2025-10-24T22:49:01.867391+00:00,1024266899745406986,alternativeforanalternative,SturgeonGod
2025-10-24T23:10:20.091846+00:00,1207314080377868322,wassoiguy,CA
2025-10-24T23:10:27.921801+00:00,1308334905863962649,kairo00202,Mimic
2025-10-24T23:14:51.280048+00:00,862454269714497556,siber1910,Rob
2025-10-24T23:21:42.120421+00:00,1207314080377868322,wassoiguy,Roblocky
2025-10-24T23:30:23.062414+00:00,1207314080377868322,wassoiguy,Rifle
2025-10-24T23:36:54.109240+00:00,1308334905863962649,kairo00202,Kairo
2025-10-24T23:53:30.522843+00:00,1308334905863962649,kairo00202,TB
2025-10-24T23:55:50.715442+00:00,1207314080377868322,wassoiguy,Island
2025-10-24T23:56:51.298483+00:00,1207314080377868322,wassoiguy,nygiantfan
2025-10-25T00:10:21.356034+00:00,897476441749471262,mokeyu,nygiantfan
2025-10-25T00:18:21.010761+00:00,1207314080377868322,wassoiguy,Korian
2025-10-25T00:28:47.554129+00:00,1308334905863962649,kairo00202,CV
2025-10-25T00:38:52.795041+00:00,1130376651583266826,x_chisato_xx,RPG
2025-10-25T00:48:53.944761+00:00,619909587138773023,pheastin,LOR
2025-10-25T00:55:01.307304+00:00,1308334905863962649,kairo00202,Votekick
2025-10-25T01:03:34.311583+00:00,897476441749471262,mokeyu,Roblocky
2025-10-25T01:05:34.886065+00:00,619909587138773023,pheastin,RPG
2025-10-25T01:27:09.961568+00:00,899832840487841812,nightmare07320,Rob
2025-10-25T01:29:03.213170+00:00,897476441749471262,mokeyu,Yoshuze
2025-10-25T01:53:21.764639+00:00,898591162233925682,bwaynem,SturgeonGod
2025-10-25T01:57:27.285286+00:00,897476441749471262,mokeyu,SecuritySeb
2025-10-25T02:07:51.587632+00:00,898591162233925682,bwaynem,SecuritySeb
2025-10-25T02:23:00.504485+00:00,899832840487841812,nightmare07320,Parachute
2025-10-25T02:23:02.072818+00:00,898591162233925682,bwaynem,SturgeonGod
2025-10-25T02:24:56.878336+00:00,897476441749471262,mokeyu,Submarine
2025-10-25T02:38:23.863278+00:00,1354044474967199766,uhhjrayvon,Submarine
2025-10-25T02:51:51.888635+00:00,1158361006356041740,flxyed,Yoshuze
2025-10-25T02:52:01.222903+00:00,899832840487841812,nightmare07320,CA
2025-10-25T02:55:20.621302+00:00,835355123341066292,yiobangua,Concept
2025-10-25T03:03:26.622960+00:00,899832840487841812,nightmare07320,LOR
2025-10-25T03:18:33.557342+00:00,899832840487841812,nightmare07320,LOR
2025-10-25T03:22:54.071428+00:00,897476441749471262,mokeyu,Submarine
2025-10-25T03:48:21.587777+00:00,897476441749471262,mokeyu,Rifle
2025-10-25T03:49:02.782928+00:00,899832840487841812,nightmare07320,CA
2025-10-25T04:09:49.844502+00:00,940613177178198046,8vix,Samchaojack
2025-10-25T04:12:24.339861+00:00,1308334905863962649,kairo00202,LOR
2025-10-25T04:16:55.127961+00:00,897476441749471262,mokeyu,SecuritySeb
2025-10-25T04:28:27.646992+00:00,897476441749471262,mokeyu,Kairo
2025-10-25T04:37:56.979063+00:00,1308334905863962649,kairo00202,Rob
2025-10-25T04:49:56.733418+00:00,835355123341066292,yiobangua,Robo_Layer
2025-10-25T04:59:06.425471+00:00,1158361006356041740,flxyed,Toast
2025-10-25T05:01:20.398786+00:00,897476441749471262,mokeyu,BB
2025-10-25T05:09:46.817810+00:00,835355123341066292,yiobangua,RPG
2025-10-25T05:17:59.092067+00:00,835355123341066292,yiobangua,Wayne
2025-10-25T05:29:19.806374+00:00,898591162233925682,bwaynem,RPG
2025-10-25T05:32:50.401936+00:00,898591162233925682,bwaynem,CV
2025-10-25T05:39:27.963844+00:00,898591162233925682,bwaynem,Robrob
2025-10-25T05:46:57.497133+00:00,1308334905863962649,kairo00202,Alm
2025-10-25T05:54:30.207538+00:00,835355123341066292,yiobangua,nygiantfan
2025-10-25T05:57:57.326844+00:00,1158361006356041740,flxyed,Jayden
2025-10-25T06:12:19.318483+00:00,1308334905863962649,kairo00202,BB
2025-10-25T06:12:46.643620+00:00,835355123341066292,yiobangua,Robrob
2025-10-25T06:34:57.173127+00:00,994823657996177458,princedogethethird,Synth
